TABLE_NAME	,	COLUMN_NAME	,	Business_Friendly_Name
CP_ORDHDR_Bronze	,	ABBRV_CONSIG	,	Consignment_Abbreviation
CP_ORDHDR_Bronze	,	ACCT_DEPT_CHRG_MISC	,	Accounting_Miscellaneous_Charge_Department
CP_ORDHDR_Bronze	,	ACCT_DEPT_FEE_RESTOCK	,	Accounting_Restocking_Fee_Department
CP_ORDHDR_Bronze	,	ACCT_DEPT_FRT	,	Accounting_Freight_Department
CP_ORDHDR_Bronze	,	ACCT_DIV_TAX	,	Accounting_Tax_DIV
CP_ORDHDR_Bronze	,	ACCT_ID_AR	,	Accounting_Accounts_Receivable_ID
CP_ORDHDR_Bronze	,	ACCT_ID_CHRG_MISC	,	Accounting_Miscellaneous_Charge_ID
CP_ORDHDR_Bronze	,	ACCT_ID_DEP	,	Accounting_Department_ID
CP_ORDHDR_Bronze	,	ACCT_ID_FEE_RESTOCK	,	Accounting_Restock_Fee_ID
CP_ORDHDR_Bronze	,	ACCT_ID_FRT	,	Accounting_Freight_ID
CP_ORDHDR_Bronze	,	ACCT_ID_TAX	,	Accounting_Tax_ID
CP_ORDHDR_Bronze	,	AMT_DISC	,	Discount_Amount
CP_ORDHDR_Bronze	,	AMT_FRT	,	Freight_Amount
CP_ORDHDR_Bronze	,	AMT_ORD_TOTAL	,	Order_Total_Amount
CP_ORDHDR_Bronze	,	ATTACH_COMMENT	,	Order_Comment_Attached_Flag
CP_ORDHDR_Bronze	,	CODE_SRC_EDI	,	EDI_Source_Code
CP_ORDHDR_Bronze	,	CODE_STAT_ORD	,	Order_Status_Code
CP_ORDHDR_Bronze	,	CODE_TRMS_CP	,	Terms_At_Order
CP_ORDHDR_Bronze	,	COST_TOTAL	,	Total_Cost_At_Order
CP_ORDHDR_Bronze	,	DATE_ADD	,	Date_Order_Added
CP_ORDHDR_Bronze	,	DATE_ORD	,	Date_Ordered
CP_ORDHDR_Bronze	,	DESCR_TRMS	,	Terms_At_Order_Description
CP_ORDHDR_Bronze	,	FLAG_810	,	EDI_Invoiced_Flag
CP_ORDHDR_Bronze	,	FLAG_ASN_EDI	,	EDI_Advance_Shipment_Flag
CP_ORDHDR_Bronze	,	FLAG_INVC_EDI	,	EDI_Invoice_Capable_Flag
CP_ORDHDR_Bronze	,	FLAG_PAID_BY_CC	,	Planned_Credit_Card_Payment_Flag
CP_ORDHDR_Bronze	,	ID_CUST_BILLTO	,	Customer_ID_Bill-To
CP_ORDHDR_Bronze	,	ID_CUST_SOLDTO	,	Customer_ID_Sold-To
CP_ORDHDR_Bronze	,	ID_DOC_APPLYTO	,	Document_Applied-To_ID
CP_ORDHDR_Bronze	,	ID_ORD_WEB	,	Order_ID_Web
CP_ORDHDR_Bronze	,	ID_PO_CUST	,	Customer_Purchase_Order_ID
CP_ORDHDR_Bronze	,	ID_REL	,	Order_Release_ID
CP_ORDHDR_Bronze	,	ID_REV	,	Order_Revision_ID
CP_ORDHDR_Bronze	,	ID_SLSREP_1	,	Employee_ID_TCM_Sales_Rep
CP_ORDHDR_Bronze	,	ID_USER_ADD	,	Employee_ID_User_Add_Order
CP_ORDHDR_Bronze	,	PCT_DISC_ORD_1	,	Order_Discount_Percent_1
CP_ORDHDR_Bronze	,	PCT_DISC_TRMS	,	Order_Discount_Percent_Terms
CP_ORDHDR_Bronze	,	RATE_EXCHG_CRNCY	,	Currency_Exchange_Rate
Derived Field	,	"Create Customer_ID_Ship-To:
CONCAT(""SHIPTO_ID_CUST"", '-', LPAD(CAST(""SEQ_SHIPTO"" AS VARCHAR), 4, '0'))"	,	Customer_ID_Ship-To
CP_ORDHDR_Bronze	,	SEQ_SHIPTO	,	
CP_ORDHDR_Bronze	,	TYPE_ORD_CP	,	Order_Type
Derived Field	,	 	,	HDR_SOURCE_TABLE
CP_ORDHDR_PERM_Bronze	,	ABBRV_CONSIG	,	Consignment_Abbreviation
CP_ORDHDR_PERM_Bronze	,	ACCT_DEPT_CHRG_MISC	,	Accounting_Miscellaneous_Charge_Department
CP_ORDHDR_PERM_Bronze	,	ACCT_DEPT_FEE_RESTOCK	,	Accounting_Restocking_Fee_Department
CP_ORDHDR_PERM_Bronze	,	ACCT_DEPT_FRT	,	Accounting_Freight_Department
CP_ORDHDR_PERM_Bronze	,	ACCT_DIV_TAX	,	Accounting_Tax_DIV
CP_ORDHDR_PERM_Bronze	,	ACCT_ID_AR	,	Accounting_Accounts_Receivable_ID
CP_ORDHDR_PERM_Bronze	,	ACCT_ID_CHRG_MISC	,	Accounting_Miscellaneous_Charge_ID
CP_ORDHDR_PERM_Bronze	,	ACCT_ID_DEP	,	Accounting_Department_ID
CP_ORDHDR_PERM_Bronze	,	ACCT_ID_FEE_RESTOCK	,	Accounting_Restock_Fee_ID
CP_ORDHDR_PERM_Bronze	,	ACCT_ID_FRT	,	Accounting_Freight_ID
CP_ORDHDR_PERM_Bronze	,	ACCT_ID_TAX	,	Accounting_Tax_ID
CP_ORDHDR_PERM_Bronze	,	AMT_DISC	,	Discount_Amount
CP_ORDHDR_PERM_Bronze	,	AMT_FRT	,	Freight_Amount
CP_ORDHDR_PERM_Bronze	,	AMT_ORD_TOTAL	,	Order_Total_Amount
CP_ORDHDR_PERM_Bronze	,	ATTACH_COMMENT	,	Order_Comment_Attached_Flag
CP_ORDHDR_PERM_Bronze	,	CODE_SRC_EDI	,	EDI_Source_Code
CP_ORDHDR_PERM_Bronze	,	CODE_STAT_ORD	,	Order_Status_Code
CP_ORDHDR_PERM_Bronze	,	CODE_TRMS_CP	,	Terms_At_Order
CP_ORDHDR_PERM_Bronze	,	COST_TOTAL	,	Total_Cost_At_Order
CP_ORDHDR_PERM_Bronze	,	DATE_ADD	,	Date_Order_Added
CP_ORDHDR_PERM_Bronze	,	DATE_ORD	,	Date_Ordered
CP_ORDHDR_PERM_Bronze	,	DESCR_TRMS	,	Terms_At_Order_Description
CP_ORDHDR_PERM_Bronze	,	FLAG_810	,	EDI_Invoiced_Flag
CP_ORDHDR_PERM_Bronze	,	FLAG_ASN_EDI	,	EDI_Advance_Shipment_Flag
CP_ORDHDR_PERM_Bronze	,	FLAG_INVC_EDI	,	EDI_Invoice_Capable_Flag
CP_ORDHDR_PERM_Bronze	,	FLAG_PAID_BY_CC	,	Planned_Credit_Card_Payment_Flag
CP_ORDHDR_PERM_Bronze	,	ID_CUST_BILLTO	,	Customer_ID_Bill-To
CP_ORDHDR_PERM_Bronze	,	ID_CUST_SOLDTO	,	Customer_ID_Sold-To
CP_ORDHDR_PERM_Bronze	,	ID_DOC_APPLYTO	,	Document_Applied-To_ID
CP_ORDHDR_PERM_Bronze	,	ID_ORD_WEB	,	Order_ID_Web
CP_ORDHDR_PERM_Bronze	,	ID_PO_CUST	,	Customer_Purchase_Order_ID
CP_ORDHDR_PERM_Bronze	,	ID_REL	,	Order_Release_ID
CP_ORDHDR_PERM_Bronze	,	ID_REV	,	Order_Revision_ID
CP_ORDHDR_PERM_Bronze	,	ID_SLSREP_1	,	Employee_ID_TCM_Sales_Rep
CP_ORDHDR_PERM_Bronze	,	ID_USER_ADD	,	Employee_ID_User_Add_Order
CP_ORDHDR_PERM_Bronze	,	PCT_DISC_ORD_1	,	Order_Discount_Percent_1
CP_ORDHDR_PERM_Bronze	,	PCT_DISC_TRMS	,	Order_Discount_Percent_Terms
CP_ORDHDR_PERM_Bronze	,	RATE_EXCHG_CRNCY	,	Currency_Exchange_Rate
CP_ORDHDR_PERM_Bronze	,	SEQ_SHIPTO	,	
CP_ORDHDR_PERM_Bronze	,	TYPE_ORD_CP	,	Order_Type
CP_ORDLIN_Bronze	,	ATTACH_COMMENT	,	Order_Line_Comment_Attached_Flag
CP_ORDLIN_Bronze	,	CODE_UM_ORD	,	Order_Unit_Of_Measure_Code
CP_ORDLIN_Bronze	,	CODE_UM_PRICE	,	Order_Unit_Of_Measure_Price
CP_ORDLIN_Bronze	,	CODE_USER_1_IM	,	Order_Code_User_1
CP_ORDLIN_Bronze	,	CODE_USER_2_IM	,	Order_Code_User_2
CP_ORDLIN_Bronze	,	COST_UNIT_VP	,	Unit_Cost_At_Order
CP_ORDLIN_Bronze	,	CSTM_DATE_1	,	Date_Custom_1
CP_ORDLIN_Bronze	,	CSTM_DATE_2	,	Date_Custom_2
CP_ORDLIN_Bronze	,	CSTM_DATE_3	,	Date_Custom_3
CP_ORDLIN_Bronze	,	CSTM_FLAG_3	,	Custom_Flag_3
CP_ORDLIN_Bronze	,	DATE_ACKN_LAST	,	Date_Order_Last_Acknowledged
CP_ORDLIN_Bronze	,	DATE_CHG	,	Date_Order_Changed
CP_ORDLIN_Bronze	,	DATE_PICK_LAST	,	Date_Order_Last_Picked
CP_ORDLIN_Bronze	,	DATE_PROM	,	Date_Order_Promised
CP_ORDLIN_Bronze	,	DATE_RQST	,	Date_Order_Requested
CP_ORDLIN_Bronze	,	FLAG_ACKN	,	Order_Acknowledged_Flag
CP_ORDLIN_Bronze	,	FLAG_BO	,	Order_Backorder_Flag
CP_ORDLIN_Bronze	,	FLAG_OPTION_ATPIC	,	Order_Available_To_Promise_Inventory_Check
CP_ORDLIN_Bronze	,	FLAG_PICK	,	Order_Picked_Flag
CP_ORDLIN_Bronze	,	ID_ITEM	,	Item_ID_Child_SKU
CP_ORDLIN_Bronze	,	ID_ITEM_CUST	,	Item_ID_Customer_SKU
CP_ORDLIN_Bronze	,	ID_LINE_PO	,	Customer_Purchase_Order_Line_ID
CP_ORDLIN_Bronze	,	ID_LINE_PO_EDI	,	Customer_Purchase_Order_Line_EDI_ID
CP_ORDLIN_Bronze	,	ID_LOC	,	Order_Assigned_Location_ID
CP_ORDLIN_Bronze	,	ID_ORD	,	Order_ID
CP_ORDLIN_Bronze	,	ID_QUOTE	,	Customer_Quote_ID
CP_ORDLIN_Bronze	,	ID_USER_CHG	,	Employee_ID_User_Change_Order
CP_ORDLIN_Bronze	,	PRICE_LIST_VP	,	Listed_Price_At_Order
CP_ORDLIN_Bronze	,	PRICE_NET	,	Net_Price_At_Order
CP_ORDLIN_Bronze	,	PRICE_SELL_VP	,	Sold_Price_At_Order
CP_ORDLIN_Bronze	,	RATIO_PRICE_SELL	,	Order_Price_Sold_Ratio
CP_ORDLIN_Bronze	,	SEQ_LINE_ORD	,	Order_Line_Sequence_#
CP_ORDLIN_Bronze	,	SEQ_REV_QUOTE	,	Order_Quote_Revision_Sequence
CP_ORDLIN_Bronze	,	TIME_CHG	,	Date_Order_Changed_Time
CP_ORDLIN_Bronze	,	VER_BO	,	Backorder_Version
Derived Field	,	 	,	LIN_SOURCE_TABLE
CP_ORDLIN_PERM_Bronze	,	ATTACH_COMMENT	,	Order_Line_Comment_Attachment_Flag
CP_ORDLIN_PERM_Bronze	,	CODE_UM_ORD	,	Order_Unit_Of_Measure_Code
CP_ORDLIN_PERM_Bronze	,	CODE_UM_PRICE	,	Order_Unit_Of_Measure_Price
CP_ORDLIN_PERM_Bronze	,	CODE_USER_1_IM	,	Order_Code_User_1
CP_ORDLIN_PERM_Bronze	,	CODE_USER_2_IM	,	Order_Code_User_2
CP_ORDLIN_PERM_Bronze	,	COST_UNIT_VP	,	Unit_Cost_At_Order
CP_ORDLIN_PERM_Bronze	,	CSTM_DATE_1	,	Date_Custom_1
CP_ORDLIN_PERM_Bronze	,	CSTM_DATE_2	,	Date_Custom_2
CP_ORDLIN_PERM_Bronze	,	CSTM_DATE_3	,	Date_Custom_3
CP_ORDLIN_PERM_Bronze	,	CSTM_FLAG_3	,	Custom_Flag_3
CP_ORDLIN_PERM_Bronze	,	DATE_ACKN_LAST	,	Date_Order_Last_Acknowledged
CP_ORDLIN_PERM_Bronze	,	DATE_CHG	,	Date_Order_Changed
CP_ORDLIN_PERM_Bronze	,	DATE_PICK_LAST	,	Date_Order_Last_Picked
CP_ORDLIN_PERM_Bronze	,	DATE_PROM	,	Date_Order_Promised
CP_ORDLIN_PERM_Bronze	,	DATE_RQST	,	Date_Order_Requested
CP_ORDLIN_PERM_Bronze	,	FLAG_ACKN	,	Order_Acknowledged_Flag
CP_ORDLIN_PERM_Bronze	,	FLAG_BO	,	Order_Backorder_Flag
CP_ORDLIN_PERM_Bronze	,	FLAG_OPTION_ATPIC	,	Order_Available_To_Promise_Inventory_Check
CP_ORDLIN_PERM_Bronze	,	FLAG_PICK	,	Order_Picked_Flag
CP_ORDLIN_PERM_Bronze	,	ID_ITEM	,	Item_ID_Child_SKU
CP_ORDLIN_PERM_Bronze	,	ID_ITEM_CUST	,	Item_ID_Customer_SKU
CP_ORDLIN_PERM_Bronze	,	ID_LINE_PO	,	Customer_Purchase_Order_Line_ID
CP_ORDLIN_PERM_Bronze	,	ID_LINE_PO_EDI	,	Customer_Purchase_Order_Line_EDI_ID
CP_ORDLIN_PERM_Bronze	,	ID_LOC	,	Order_Assigned_Location_ID
CP_ORDLIN_PERM_Bronze	,	ID_LOC_SO	,	Shop_Order_Location_ID
CP_ORDLIN_PERM_Bronze	,	ID_ORD	,	Order_ID
CP_ORDLIN_PERM_Bronze	,	ID_QUOTE	,	Customer_Quote_ID
CP_ORDLIN_PERM_Bronze	,	ID_SO	,	Shop_Order_ID
CP_ORDLIN_PERM_Bronze	,	ID_USER_CHG	,	Employee_ID_User_Change_Order
CP_ORDLIN_PERM_Bronze	,	PRICE_LIST_VP	,	Listed_Price_At_Order
CP_ORDLIN_PERM_Bronze	,	PRICE_NET	,	Net_Price_At_Order
CP_ORDLIN_PERM_Bronze	,	PRICE_SELL_VP	,	Sold_Price_At_Order
CP_ORDLIN_PERM_Bronze	,	RATIO_PRICE_SELL	,	Order_Price_Sold_Ratio
CP_ORDLIN_PERM_Bronze	,	SEQ_LINE_ORD	,	Order_Line_Sequence_#
CP_ORDLIN_PERM_Bronze	,	SEQ_REV_QUOTE	,	Order_Quote_Revision_Sequence
CP_ORDLIN_PERM_Bronze	,	TIME_CHG	,	Date_Order_Changed_Time
CP_ORDLIN_PERM_Bronze	,	VER_BO	,	Backorder_Version
CP_ORDHDR_CUSTOM_COMMENTS_Bronze	,	DATE_EST_SHIP	,	Order_Comment_Operations_Date_Shipment_Estimate
CP_ORDHDR_CUSTOM_COMMENTS_Bronze	,	DATE_OLD_SHIP	,	Order_Comment_Operations_Date_Shipment_Estimate_Old
CP_ORDHDR_CUSTOM_COMMENTS_Bronze	,	COMMENT	,	Order_Comment_Operations
CP_ORDHDR_CUSTOM_COMMENTS_Bronze	,	DATE_ADD	,	Date_Order_Comment_Operations_Added
CP_ORDHDR_CUSTOM_COMMENTS_Bronze	,	ID_USER_ADD	,	Employee_ID_User_Add_Order_Comment_Operations
CP_ORDHDR_CUSTOM_COMMENTS_Bronze	,	DATE_CHG	,	Date_Order_Comment_Operations_Changed
CP_ORDHDR_CUSTOM_COMMENTS_Bronze	,	ID_USER_CHG	,	Employee_ID_User_Change_Order_Comment_Operations
CP_ORDHDR_CUSTOM_COMMENTS_Bronze	,	FLAG_DEL	,	Order_Comment_Operations_Deleted_Flag
CP_ORDHDR_CUSTOM_COMMENTS_Bronze	,	LATE_CODE	,	Order_Comment_Operations_Late_Code
CP_COMMENT_Bronze	,	ATTACH_COMMENT_FILE	,	Order_Comment_CX_Attached_File
CP_COMMENT_Bronze	,	CODE_COMMENT	,	Order_Comment_CX_Code
CP_COMMENT_Bronze	,	SEQ_COMMENT	,	Order_Comment_CX_Sequence
CP_COMMENT_Bronze	,	ID_USER_ADD	,	Employee_ID_User_Add_Order_Comment_CX
CP_COMMENT_Bronze	,	DATE_ADD	,	Date_Order_Comment_CX_Added
CP_COMMENT_Bronze	,	TIME_ADD	,	Date_Order_Comment_CX_Added_Time
CP_COMMENT_Bronze	,	ID_USER_CHG	,	Employee_ID_User_Change_Order_Comment_CX
CP_COMMENT_Bronze	,	DATE_CHG	,	Date_Order_Comment_CX_Changed
CP_COMMENT_Bronze	,	TIME_CHG	,	Date_Order_Comment_CX_Changed_Time
CP_COMMENT_Bronze	,	NOTE	,	Order_Comment_CX_Note
CP_COMMENT_Bronze	,	FLAG_PRNT_PO	,	Order_Comment_CX_Print_Purchase_Order_Flag